27	douyin	2026-08-01T18:00	571	我的月盘会转弯，我的炸弹又多又猛，我的玉兔有点疼，我的技能能摇人，察觉不妙升至空中，伞光你抓不住，我的大招万箭齐发，我的大招四段位移，只有前期强势的打野，吓死我了差点没吃到中线，怀八荒入酒虫
28	douyin	2026-08-01T18:06	0	我大司命呢
29	douyin	2026-08-01T18:54	52	这三位好像在那个博主视频里面经常见到
30	douyin	2026-08-01T19:10	13	庄周强度真的很低，对线完全就是少一个人的存在。团战那个解控的收益也没有特别高。
31	douyin	2026-08-01T19:19	101	我感觉小明自已可以一个梯队，目前唯一国服榜没过万就可以上的英雄[看][捂脸]
32	douyin	2026-08-01T20:24	0	敖隐呢？我们司马懿就该跟人家做对比吗？
33	douyin	2026-08-01T20:26	1	司马懿什么时候成猴了
34	douyin	2026-08-01T20:37	1	除了帧率，其他都降低，帧率拉满[黄脸干杯]
35	douyin	2026-08-01T20:37	1	海月真的超标吗，我觉得 第一，对单伤害少吧，不如安琪拉213 第二 ，对群不如小乔吧，超标的人配小乔可以拿5杀，海月拉幻境只能拉一个，实在想不到怎么五杀 第三，吃队友，拉人进幻境，里面杀不死人，外面还有4个人围着咋办 说错了别骂我，理性讨论，我才刚开始打王者
36	douyin	2026-08-01T22:13	1	我觉得六耳太脆了，要血量厚一点。
37	douyin	2026-08-01T22:54	57904	S44五个分路对抗体验最差的英雄有哪些？中路海月最强中路，对抗关羽，对抗路最完美的英雄。辅助盾山，版本最强辅助，打野孙悟空，虽然他打野强度不超标，但是对抗体验很差。#王者荣耀 #关羽 #海月 #孙悟空
38	douyin	2026-08-01T22:55	13	省流：关羽 海月 盾山 孙悟空 敖隐
39	douyin	2026-08-01T23:04	0	我只要吃线对友就摆烂了
40	douyin	2026-08-01T23:21	0	王者想黄 作为玩家的我必须添一把柴 就是摆烂挂机 顶天扣几分禁赛答题就搞定了
41	douyin	2026-08-01T23:58	0	我的妈呀，何止闹鬼了。现在属于是一天打10把游戏，输输赢赢，发现最后还不如不打，因为发现段位根本就没有变化，甚至星星都没有变多或是少，大干一场下来发现只是纯累到自己了。。。[尬笑]
42	douyin	2026-08-02T00:16	1	一着急哪个亮点哪个
43	douyin	2026-08-02T00:26	1	这赛季猪八戒挺强
44	douyin	2026-08-02T00:33	103	挑战英雄实在太有挑战[捂脸]
45	douyin	2026-08-02T01:05	1	海月甚至能把贝利亚的强度拉上来，双大牢布双大牢戬都太幼稚了，双大海月才是给对面真正的绝望[捂脸]
46	douyin	2026-08-02T04:24	14	猴子这个反野能力就是扫码，一级进野区敲一棒子然后筋斗云过墙，吃一棒直接半血，你还打不到他，他等个二技能过来3500的斩杀线我想不到哪个打野能守的，一点招没有
47	douyin	2026-08-02T06:59	4	盾山 你想赢可以玩 但是遇到不会玩的射手，你玩盾山没有用 遇到会玩的射手，他把你盾山当一个可以消耗的东西来看 所以你玩盾山的体验会不太好 我也只是一个1500 不要喷太重
48	douyin	2026-08-02T08:04	5	现在海月就是轮椅超标，开大拉进去人除了龙人我想不到谁能活，之前好歹能拉扯一下，现在拉进去打得过的就一直扔1，躲都没放躲，拉进去打不过的就一直点2出来让队友殴打你[捂脸]
49	douyin	2026-08-02T08:56	0	那李信呢？打野
50	douyin	2026-08-02T10:17	1	哦呵呵[微笑]
51	douyin	2026-08-02T10:49	0	不好，我女娲创世神大人竟然陨落了，从to陨落t1了。[流泪][流泪]
52	douyin	2026-08-02T11:10	4	我先说一下关羽是真的超标，我说实话关羽超标但是真的仅限于高手吧，我现在关羽9000，英雄手感玩的真的不知道咋说，反正我玩龙腾万里手感真的难受，越玩越难受，而且没疾跑感觉一点用没有，反正我没疾跑根本跑不动，有没有关羽高手兄弟告诉我这玩意怎么提高上限，我现在对线想清兵还被对面打状态
53	douyin	2026-08-02T11:12	1	@烦心事 海月那个反弹一技能是真扫码
54	douyin	2026-08-02T11:32	1	司凤猴子终于被发现了，以前都说出个布甲鞋就打不动怎么我八百物抗还是四棍升天😂不出抵抗鞋你几乎必吃三棍还不了手私人跳棍跑也不跑掉追也追不上[捂脸]
55	douyin	2026-08-02T11:37	0	我真觉得是闹鬼了。刚开始玩输赢，后面就是一直输输输输输，遇到的队友一个比一个奇葩。知道我玩的菜，但是我不说话，队友让我去哪我就去哪。但是他们玩的菜还对骂，然后还喜欢瞎打，人家敌方都在打团战了我方，散是满天星，龙是不打的，聊天区骂的热火朝天，还有的直接谈起了恋爱，对上了还说我方的就给你吧，我嘞个大豆能不能体谅一下我们其他队员的感受？什么叫反正输了这一局没什么。我有什么呀？！我有所谓的啊！！！真是疯了，真是疯了。抢英雄抢的热火朝天，好吧帮你抢，结果你告诉我你一整局下来，你除了死你就没杀过一个人，你还不是辅助？哎哟喂，英雄没抢到直接还在聊天区里面说：真是服了，把我的英雄禁了，一点都玩不下去了，不玩了。哎哟喂，我请问呢？遇上你们，我真的是倒了血霉
56	douyin	2026-08-02T14:08	119612	王者S44赛季对抗路梯度排行榜，牢九门彻底洗牌成了四驱兄弟！
57	douyin	2026-08-02T14:44	0	可是空空儿那个皮其实也没有这么奇怪吧？[捂脸]
58	douyin	2026-08-02T16:33	2	可是他不一样
59	douyin	2026-08-02T16:55	3	我从黄金打到铂金，一直在黄金铂金徘徊……以前还上过钻石，现在连钻石都上不去[微笑]
60	douyin	2026-08-02T17:12	0	之前红莲照样热门啊,就是因为他加双防并且能够有输出才出的,可是现在红莲斗篷改了之后，你看有多少战士出？仅仅只加了防御的红莲，很容易被法师打死,与其说大家爱出黄刀，还不如说法师太强了,有很多局明明只有一个法师有法术伤害,但还是得出一件加法抗的[捂脸]
61	douyin	2026-08-02T17:35	6	本赛季上了八次王者，现在在星耀二。[流泪]
62	douyin	2026-08-02T18:27	2	关羽跟海月比起来真的是大巫见小巫了。关羽好歹要点手法吃点难度对不对？海月简直是我见过最少了大码的英雄。本来以前的机制就够恶心人了，结果策划居然给他来了个加强大招更阴间了。还有那个六耳也是十分的扫码。右耳其实强度不算特别高，也没有那么超标，但是他那个敲人的时候会把你敲进地里面。控制效果不算那么恶心，但是极其影响手感，玩司空震这种吃手感的英雄被敲一下，你就知道有多难受了。
63	douyin	2026-08-02T18:50	13	叽里咕噜说啥呢？哦吼吼吼出局🤣
64	douyin	2026-08-02T19:14	0	@鲸落. 自己来看该练什么英雄
65	douyin	2026-08-02T19:30	24767	都说对抗路是最好混的位置，但同时也是最没用的位置！#王者#对抗路#老夫子
66	douyin	2026-08-02T19:30	1	怎么把我项羽大王忘了[发怒]
67	douyin	2026-08-02T19:46	169	这也就是为什么关羽这么强，因为关羽这英雄的支援能力强，他参与度够高，你其他英雄就更别说了
68	douyin	2026-08-02T19:56	4	嫦娥海月猫咪大乔 敖隐源射公孙离百里 盾山少司缘苏烈 影 虎马超
69	douyin	2026-08-02T20:04	2	谁还记得胖猫
70	douyin	2026-08-02T20:50	35	私凤海月过河道只需要狂按大招[捂脸]
71	douyin	2026-08-02T21:25	2	孩子们。。。
72	douyin	2026-08-02T21:39	9	老夫子这个英雄很强但是玩的真的特别痛苦[钱]
73	douyin	2026-08-02T22:00	3	四区里面没有孙策我是不服的
74	douyin	2026-08-02T22:27	0	今天玩把赵云吃了两波线，中单那个臭猫咪说我不能吃它线，演了一整把[微笑]
75	douyin	2026-08-02T22:30	5	我伯爵大人已经被逐出对抗路了吗[流泪]
76	douyin	2026-08-02T23:00	0	评论区说关羽不阴的都来了[笑哭]我真没绷住真的
77	douyin	2026-08-02T23:50	1819	对抗路又回到当初清完线在塔下刷抖音的时代了[捂脸]
78	douyin	2026-08-03T00:00	155	对抗真正有带飞能力的英雄就只有司空震[捂脸]射手这个位置虽然坐牢，但是打到大后期的话，射手还是非常重要的。对抗路是给队友当狗，发育路是抗压。
79	douyin	2026-08-03T00:34	20	没招了，摆[钱]
80	douyin	2026-08-03T03:05	3	可是我觉得项羽真的很强呀[黑脸]数值太逆天了，不错的续航加强力的控制和自带弱化，以及大招锁血，堆点肉打团直接走过去追着C位打
81	douyin	2026-08-03T05:38	1	海月盾山关羽猴子六耳是真得削了[绝望的凝视]对比下来龙人我倒是觉得正常强度了，反正我现在还挺喜欢对面出龙人。等后面卢亚娜上限策划估计会刻意安排她超标一段时间，借此挤压一波龙人ban率和舆论[黑脸]
82	douyin	2026-08-03T07:51	7	先别管有没有用，我这一个大下去国服来了也得躲
83	douyin	2026-08-03T09:42	9	对抗体验最差的是射手[黑脸]然后再是对抗[黑脸]
84	douyin	2026-08-03T10:41	1	出纯肉混混得了，又不打职业[钱]
85	douyin	2026-08-03T11:46	4	我们劳橘已经不属于对抗路了[泣不成声]
86	douyin	2026-08-03T12:06	303	我早就料到你会来
87	douyin	2026-08-03T12:53	43	兄弟们平时打王者荣耀手机发烫一打团就掉帧卡顿，其实这是你的手机和游戏设置出了问题，现在豆包就可以给我们解决！#人类对豆包的开发不足百分之一 #王者荣耀 #王者荣耀卡顿 #豆包优化帧率 #王者荣耀掉帧卡顿 豆包优化王者荣耀
88	douyin	2026-08-03T13:09	115934	S44赛季中八月份打野梯度排行，T0依旧镜裴擒虎马超三换神，赵云成为三幻神下第一打野。露娜加强之后强度回暖至T1.5，六耳和猪八戒的强度很大一部分来源于信息差。想上分就不要玩云中君 阿轲 兰陵王 澜 盘古 刘备 娜可露露 梦奇 元坦 兰陵王 夏侯惇这些没强度的英雄。#王者荣耀 #打野 #马超 #赵云 #镜
89	douyin	2026-08-03T13:19	2	我六年级同学百星
90	douyin	2026-08-03T13:36	0	还没有加强的消息吗
91	douyin	2026-08-03T17:27	1	？军书十二卷，卷卷有爷名
92	douyin	2026-08-03T17:47	0	我服了，砖石真的难打呀[微笑]
93	douyin	2026-08-03T20:22	0	什么叫做1分15秒出野区
94	douyin	2026-08-03T22:09	2	3 个老年人在树底下唠嗑呢
95	douyin	2026-08-03T22:23	0	这个怎么样？[憨笑]
96	douyin	2026-08-03T22:34	4	砖石是真难，大号一百多星了，小号钻石局是真难啊[捂脸]
97	douyin	2026-08-03T22:49	56286	《八月最新中路梯度排行全解》 附带当今强势中路英雄最全教学与解析，最新出装铭文，带你学会大乔，海月，嫦娥之所以强势的底层逻辑，策划该看看该削弱谁了！#王者荣耀 #中路#教学 #嫦娥 #杨玉环
98	douyin	2026-08-04T00:11	1	曜澜刘备露露无人问津了吗[捂脸]
99	douyin	2026-08-04T00:14	47	开局两分钟就被克制的男人
100	douyin	2026-08-04T00:15	922	[钱]
101	douyin	2026-08-04T00:42	1	空空儿真的吗？有时间试试[看][看][看]
102	douyin	2026-08-04T02:01	6	。？我的妈呀。我还没上1800呢，怎么已经新赛季了
103	douyin	2026-08-04T02:27	0	梦奇强势期在中期，坦度起来，对面又没多少伤害，之前的边惩梦奇就是这样，通过掠夺中立资源来快速到达强势期，因为打野比其他英雄发育太慢了。后面策划给传送之灵改成兵线了，变相又砍了一刀边惩[困]
104	douyin	2026-08-04T03:07	8	还是躲在天上最自在
105	douyin	2026-08-04T03:41	3	其实孙权是一个隐藏阴间，削弱那么多次都是假的，没有影响，你们千万不要玩啊，我都被打怕了[流泪][流泪][流泪]臭轮椅阴间[发怒][发怒][发怒]特别是带个孙膑，强度比马超还强，千万不要让辅助玩孙膑朵莉亚，不要上假分[杀马特][杀马特][杀马特]
106	douyin	2026-08-04T08:07	3	你们五楼憋诸葛亮的到底啥意思……
107	douyin	2026-08-04T11:22	1	报纸呢，我的报纸呢[流泪][流泪][流泪]
108	douyin	2026-08-04T11:30	3234	我家婉儿是飞出t度榜了吗
109	douyin	2026-08-04T11:56	13	哈喽我的弈星呢？[爱心手]
110	douyin	2026-08-04T12:45	5	还是躲在草里最自在[钱]
111	douyin	2026-08-04T13:00	1	强是强，就是队友太坑了
112	douyin	2026-08-04T13:18	2	这种局怎么打[噢买尬]
113	douyin	2026-08-04T13:20	13381	已经强到不在榜单了吗……
114	douyin	2026-08-04T14:14	0	二代有10层被动
115	douyin	2026-08-04T14:49	47	王者上分最容易的三位英雄，堪称赛季版本答案 #王者荣耀
116	douyin	2026-08-04T15:31	11	这个博主让我1分15秒出野区[尬笑][尬笑][尬笑]
117	douyin	2026-08-04T15:43	0	[抠鼻][抠鼻][抠鼻]
118	douyin	2026-08-04T15:50	8	我一个玩弈星和上官的一点招都没有了[钱]
119	douyin	2026-08-04T17:15	0	感觉孙悟空上分也挺简单呀，六神装出齐之后，两棒子对面射手和法师就得回泉水。
120	douyin	2026-08-04T17:44	8	一花一叶一菩提依旧美美隐身
121	douyin	2026-08-04T18:52	43104	关羽影已严肃超标，对抗路现状已是群魔乱舞之局 #好心态决定王者玩家的一生 #王者荣耀
122	douyin	2026-08-04T19:18	2	对抗路现在的困境是付出和 收益完全不成正比。线上单杀对面再多次，只要其它路炸一次把努力全部白费。往往陷入一个困境，其他路炸了，你只要去支援一次，你的优势就没了。
123	douyin	2026-08-04T20:21	45269	手感全无
124	douyin	2026-08-04T23:20	16	关羽：马超你会不会玩
125	douyin	2026-08-04T23:36	4	马上评论区某分路王子要拱火了[绝望的凝视]
126	douyin	2026-08-05T00:54	1	有没有人说一下，现在野马到底还值不值得练？
127	douyin	2026-08-05T02:10	1945	不知道加上我能不能绷得住？
128	douyin	2026-08-05T02:32	8	原来我的直觉是对的吗？[宕机]早在很早几个赛季之前我就一直觉得关羽这个角色很超标，有解控，又肉，又灵活，能让人强制位移，而且还能打断大部分射手的普攻行为，你只用出一件黑切就能打的射手，找不到北，我之前一直以为是我太菜，但是现在知道了，它是真的超标[宕机][宕机][宕机]
129	douyin	2026-08-05T03:37	0	对抗体验差是因为穷和中路前期压制力太强。以前对抗的中立资源是最多的优势方可以多拿4组小野，直接把t2卷没了。不过经过这两个赛季的内卷之后，现在强势的是英雄本身素质够高且适合传送的英雄，和以前的强势英雄主要靠刷钱不同。对抗路小加强一直有，不过都掩盖不了穷的事实。直到穿透装统一度量衡之后，对抗的小改动和加强才先开始兑现。对抗体验确实不差，但是中野辅这两个赛季，吃的实在太好了显得双边根本就是路边一条，现在边路环境好起来了自然也就会有矛盾。
130	douyin	2026-08-05T04:07	419	早期人类的斗智巅峰[憨笑]
131	douyin	2026-08-05T08:39	2	中路对抗路和辅助简直是对比最鲜明的位置。都是三个分路在路人登场率很高的反而是胜率低的英雄，以至于他们碰到高手就只能挨打。首先辅助都是什么水平都懂，瑶朵莉亚蔡文姬随机匹配呗，至少大部分时间都是弱打弱，中路呢好歹有面具日暮这种保底装备，负责生存就行了，其实也差距也拉不到哪里去。对抗路你玩个项羽吕布打得过谁？人家发育路打野登场率高的英雄胜率哪有像这些英雄这么低的？要我说把这些登场率高但是弱势的英雄随便找个借口给她削了，喜欢玩吕布妲己瑶？全都给削了，这群人真正意识到自己玩弱势英雄被暴打了就会玩强势英雄去净化环境了。
132	douyin	2026-08-05T08:57	1	不是 当时玩的一把 前期压着对方打 对方就拿了5个左右的人头 我就帮着边路抓 人头我占全队的一半 经济第一 我方队友还嘲讽对面的…我还以为这把这么轻松 到了最后 咱不知道怎么回事 逆风了…[流泪]我真是累了 不知道谁把那个臭伽罗喂饱了[流泪][流泪] 我说这么有优势的局居然还能被翻盘[流泪] 我们经济领先人头领先 这也能输阿…噢………[流泪]
133	douyin	2026-08-05T10:30	1	您刚才是用屁股坐了一下我，而不是陨石，对吗？
134	douyin	2026-08-05T11:04	1	因为策划都是对抗路玩家[笑哭]
135	douyin	2026-08-05T11:15	1	打团就是不会找关羽最后被人家顶飞就开心了[绝望的凝视]本来我还能后手海月去找关羽现在已经被锁死了[抱抱你]玩其他中路就是不跟我一起找 四个人一定要打上去[撇嘴]
136	douyin	2026-08-05T13:39	3	对抗路真弱的那几个已经被遗忘在下水道了[泪奔]
137	douyin	2026-08-05T15:27	652	开摩托车翘头不抓你抓谁[捂脸]
138	douyin	2026-08-05T18:56	1019	两千分的意识思维，却卡一千五上不去，打野复盘教学给你解密 #诸葛亮 #打野 #打野教学 #王者荣耀 #巅峰赛
139	douyin	2026-08-05T19:08	3	鲨鱼：啊疼！
140	douyin	2026-08-05T20:10	2	芈月要是被拉这么多经济那超级兵都不如
141	douyin	2026-08-05T20:34	2	明哥怎么可以投稿复盘
142	douyin	2026-08-05T21:26	3	玩王者一年，最近一周才开始打巅峰赛主播能看我复盘吗？[流泪][流泪][流泪]
143	douyin	2026-08-05T21:59	2	低分段诸葛不行，玩的不好，还不如玩个宫本去控人，玩得好的，玩别的英雄更能乱杀[捂脸][捂脸]
144	douyin	2026-08-06T01:08	139	那我带入对面视角，不就是手感全有了吗？
145	douyin	2026-08-06T03:17	1	谁懂啊，打一下午输三颗星[泣不成声]
146	douyin	2026-08-06T08:33	15	大家悄悄玩弈星就行了，说不定还能加上[戳手手]
147	douyin	2026-08-06T09:14	0	[黑脸]不不不不多利亚以前怕她 现在还是怕她
148	douyin	2026-08-06T09:57	46	[钱]艾琳电动轮椅，[钱]百里手动轮椅
149	douyin	2026-08-06T13:32	64	王者真的越来越颠了，离退游不远了☠️ #被王者做局了 #王者荣耀游戏玩家 #该死的王者 #王者荣耀
150	douyin	2026-08-06T14:12	0	[捂脸]
151	douyin	2026-08-06T14:36	3242	S44赛季中，对抗路梯度强度排行！ #王者荣耀 #抖音小王夏令营 #欢迎来到我的峡谷 #欢快小乐乐 #佛系农场主
152	douyin	2026-08-06T14:44	1	我谢谢你 我又入坑了[宕机]
153	douyin	2026-08-06T15:17	3	玩关羽哪吒暗信
154	douyin	2026-08-06T16:53	1	一千五中路想挑战2100，求一个安卓号
155	douyin	2026-08-06T16:57	3	碰到这个阵容怎么打呢？
156	douyin	2026-08-06T18:17	1	@Finn~人类阿宝 以前凯刚出，就只有太乙和异星可以抗得到第2刀 [捂脸] [捂脸]
157	douyin	2026-08-06T18:21	0	王者是1V9公平游戏
158	douyin	2026-08-06T19:34	0	好真实，讲的[赞]
159	douyin	2026-08-06T20:04	0	跟莎莎学了西施真的感觉好有信心
160	douyin	2026-08-06T21:51	63	太棒了兄弟你刘邦叔叔依旧跳出对抗之外，不在辅助之中
161	douyin	2026-08-06T22:13	14	这游戏本来就不是让你好好玩的 我现在玩这游戏主打就是破坏游戏环境 争取让人多退游
162	douyin	2026-08-06T23:43	2	@岁岁 我去，排位咋也动，这咋打[发呆]
163	douyin	2026-08-07T01:15	1	完全不想玩了
164	douyin	2026-08-07T01:23	0	昨天刚打上王者，1星，这个赛季不会再摸排位了。
165	douyin	2026-08-07T01:40	0	放块肉，别偷吃。
166	douyin	2026-08-07T02:28	4	开局出场那个加油语音要死不活的，我都怀疑我听错了[懵][懵][懵]
167	douyin	2026-08-07T03:07	1	说个丢人的,我巅峰就1900，但是元歌打不过程咬金，三级失误了一下送了一个，自家打野不来，后面对面打野来了两次，就全程被压，这玩意开个大招追到高地把我家远射越了还能半血撤离[黑脸]
168	douyin	2026-08-07T03:57	5	亚连也是完了[冒汗]
169	douyin	2026-08-07T07:08	0	澜：我就知道这小子在色诱我
170	douyin	2026-08-07T08:49	0	试试微信小游戏“我的英雄超多”太逗了
171	douyin	2026-08-07T09:28	74	也是吃到版本红利了
172	douyin	2026-08-07T10:05	1	狼人杀[泪奔]
173	douyin	2026-08-07T10:19	0	主要是庄周很恶心过对面玩的话真的很恶心你打打不动他，他打你身上还贼疼。可是你要拿他无可奈何，因为你根本打不死他，他血太厚了。
174	douyin	2026-08-07T10:40	0	打巅峰赛去啊，巅峰赛又没改
175	douyin	2026-08-07T10:48	1	有时候团战一波活下来了 还会被说不扛伤害 关键是我把你们该保的都保了 我还没死我有啥办法[泣不成声]
176	douyin	2026-08-07T12:08	1	我只玩了140场[微笑]
177	douyin	2026-08-07T13:18	7	雅典娜别问，问就是绝活哥苦苦支撑
178	douyin	2026-08-07T13:35	26	还有那个开局握手的语音听着虚弱的跟快死了一样[噢买尬][噢买尬][噢买尬]
179	douyin	2026-08-07T15:23	0	我是因为他害了孩子才不玩的。
180	douyin	2026-08-07T16:58	4	拿了一把5连绝世 直接给你安排连跪
181	douyin	2026-08-07T17:00	11613	露娜：这镜跟鬼有什么区别？6分钟让你看懂高端局.. 国服打野斌斌+双国服阵容，对阵武则天全屏群控+老夫子定点强开体系，最终龙团老夫子一招锁定战局！#王者荣耀 #巅峰赛 #镜 #欢迎来到我的峡谷 #上分万战咖
182	douyin	2026-08-07T17:14	1108	几乎零失误的戈雅和后期发力的老夫子[泣不成声]
183	douyin	2026-08-07T17:15	1	真的很看不起小朋友，我之前拿我那个小号，带我妹妹，我就20多个皮肤，被炸的人，恶意非常大，说什么小学生买不起皮肤，叫mm送你一套地狱火。我是不在意，我妹妹直接就哭了
184	douyin	2026-08-07T18:25	9193	2分半速看S44赛季中辅助梯度排行 #王者荣耀 #辅助 #盾山 #朵莉亚
185	douyin	2026-08-07T18:39	1999	如何应对版本T0阵容，原来答案这么简单！！ 一定要看到最后！#王者 #反差
186	douyin	2026-08-07T20:03	39	曾经我有一个很好的兄弟，如今他却来夺走属于我的位置
187	douyin	2026-08-07T21:24	0	这还咋打都成路边一条了 依旧不削中路
188	douyin	2026-08-07T21:58	1	其他分路混不下去了，来对抗路吧。
189	douyin	2026-08-07T22:35	32	你空空儿叔叔又美美隐身了[黑脸]
190	douyin	2026-08-07T22:37	0	玉环如果玩的是日暮秒伤那一套，且对面没回血，最后一件装备栏一般都是再加一件法穿棒。但如果对面没有特别高的抗性，这件法穿棒就可以换成神器或者回响我一般都出冷静鞋日暮巫术大帽神器回响[钱]
191	douyin	2026-08-07T22:45	6	我好像知道我为啥上不去了[黑脸][黑脸][黑脸]，感觉这个诸葛和我玩的差不多[黑脸][黑脸][黑脸]不过我玩的是中单诸葛，没有进野区的欲望，除非没蓝了而且对面防不住野区。[黑脸][黑脸][黑脸]
192	douyin	2026-08-07T23:25	0	强？？？
193	douyin	2026-08-07T23:49	0	电影的给我们一些配的什么队友,依旧每日开团不上。连两把都是这样的队友。真不想再吐槽王者了。我已经五连跪了。守家也不守。叫他们清兵线就打人。
